Text,Label
"Epiphany in literature refers generally to a visionary moment when a character has a sudden insight or realization that changes their understanding of themselves or their comprehension of the world. The term has a more specialized sense as a literary device distinct to modernist fiction. Author James Joyce first borrowed the religious term ""Epiphany"" and adopted it into a profane literary context in Stephen Hero (1904-1906), an early version of A Portrait of the Artist as a Young Man. In that manuscript, Stephen Daedalus defines epiphany as ""a sudden spiritual manifestation, whether in the vulgarity of speech or of gesture or in a memorable phase of the mind itself."" Stephen's epiphanies are moments of heightened poetic perception in the trivial aspects of everyday Dublin life, non-religious and non-mystical in nature. They become the basis of Stephen's theory of aesthetic perception as well as his writing. In similar terms, Joyce experimented with epiphany throughout his career, from the short stories he wrote between 1898 and 1904 which were central to his early work, to his late novel Finnegans Wake (1939). Scholars used Joyce's term to describe a common feature of the modernist novel, with authors as varied as Virginia Woolf, Marcel Proust, Ezra Pound, and Katherine Mansfield all featuring these sudden moments of vision as an aspect of the contemporary mind. Joycean or modernist epiphany has its roots in nineteenth-century lyric poetry, especially the Wordsworthian ""spots of time,"" as well as the sudden spiritual insights that formed the basis of traditional spiritual autobiography. Philosopher Charles Taylor explains the rise of epiphany in modernist art as a reaction against the rise of a “commercial-industrial-capitalist society” during the early twentieth century.",0
"An epistle (; from Ancient Greek  ἐπιστολή (epistolḗ) 'letter') is a writing directed or sent to a person or group of people, usually an elegant and formal didactic letter.  The epistle genre of letter-writing was common in ancient Egypt as part of the scribal-school writing curriculum. The letters in the New Testament from Apostles to Christians are usually referred to as epistles. Those traditionally attributed to Paul are known as Pauline epistles and the others as catholic (i.e., ""general"") epistles.
",0
"État second (French for Second State) refers to the state of mind into which some French authors go when writing short stories. It mixes abstraction and concentration at the same time, ironically telling sometimes more facts than in conscious writing. The Argentine writer Julio Cortázar often used this method to write, as he called it ""the moment of maximum creativity"".",0
"

A Fantasy trope is a specific type of literary tropes (recurring themes) that occurs in fantasy fiction. Worldbuilding, plot, and characterization have many common conventions, many of them having ultimately originated in myth and folklore. J. R. R. Tolkien's legendarium (and in particular, The Lord of the Rings) for example, was inspired from a variety of different sources including Germanic, Finnish, Greek, Celtic and Slavic myths. Literary fantasy works operate using these tropes, while others use them in a revisionist manner, making the tropes over for various reasons such as for comic effect, and to create something fresh (a method that often generates new clichés).",0
"Fictional portrayals of psychopaths, or sociopaths, are some of the most notorious in film and literature but may only vaguely or partly relate to the concept of psychopathy, which is itself used with varying definitions by mental health professionals, criminologists and others. The character may be identified as a diagnosed/assessed psychopath or sociopath within the fictional work itself, or by its creator when discussing their intentions with the work, which might be distinguished from opinions of audiences or critics based only on a character appearing to show traits or behaviors associated with an undefined popular stereotype of psychopathy.
Such characters are often portrayed in an exaggerated fashion and typically in the role of a villain or antihero, where the general characteristics of a psychopath are useful to facilitate conflict and danger. Because the definitions and criteria in the history of psychopathy have varied over the years and continue to change even now, many characters in notable films may have been designed to fall under the category of a psychopath at the time of the film's production or release, but not necessarily in subsequent years. There are several stereotypical images of psychopathy in both lay and professional accounts which only partly overlap and can involve contradictory traits: the charming con artist, the deranged serial killer, the successful corporate psychopath, or the chronic low-level offender with juvenile delinquency. The public concept reflects some combination of fear of the mythical bogeyman, fascination with human evil, and sometimes perhaps envy of people who might appear to go through life unencumbered by the same levels of guilt, anguish or insecurity.",0
"A film adaptation is the transfer of a work or story, in whole or in part, to a feature film. Although often considered a type of derivative work, film adaptation has been conceptualized recently by academic scholars such as Robert Stam as a dialogic process.
While the most common form of film adaptation is the use of a novel as the basis, other works adapted into films include non-fiction (including journalism), autobiographical works, comic books, scriptures, plays, historical sources and even other films. Adaptation from such diverse resources has been a ubiquitous practice of filmmaking since the earliest days of cinema in nineteenth-century Europe. In contrast to when making a remake, movie directors usually take more creative liberties when creating a film adaptation.
",0
"
A foreword is a (usually short) piece of writing, sometimes placed at the beginning of a book or other piece of literature.  Typically written by someone other than the primary author of the work, it often tells of some interaction between the writer of the foreword and the book's primary author or the story the book tells.  Later editions of a book sometimes have a new foreword prepended (appearing before an older foreword if there was one), which might explain in what respects that edition differs from previous ones.
When written by the author, the foreword may cover the story of how the book came into being or how the idea for the book was developed, and may include thanks and acknowledgments to people who were helpful to the author during the time of writing. Unlike a preface, a foreword is always signed.
Information essential to the main text is generally placed in a set of explanatory notes, or perhaps in an introduction, rather than in the foreword or like preface.
The pages containing the foreword and preface (and other front matter) are typically not numbered as part of the main work, which usually uses Arabic numerals.  If the front matter is paginated, it uses lowercase Roman numerals.  If there is both a foreword and a preface, the foreword appears first; both appear before the introduction, which may be paginated either with the front matter or the main text.
The word foreword was first used around the mid-17th century, originally as a term in philology. It was possibly a calque of German Vorwort, itself a calque of Latin praefatio.


",0
"Futurism is a modernist avant-garde movement in literature and part of the Futurism art movement that originated in Italy in the early 20th century. It made its official literature debut with the publication of Filippo Tommaso Marinetti's Manifesto of Futurism (1909). Futurist poetry is characterised by unexpected combinations of images and by its hyper-concision (in both economy of speech and actual length). Futurist theatre also played an important role within the movement and is distinguished by scenes that are only a few sentences long, an emphasis on nonsensical humour, and attempts to examine and subvert traditions of theatre via parody and other techniques. Longer forms of literature, such as the novel, have no place in the Futurist aesthetic of speed and compression. Futurist literature primarily focuses on seven aspects: intuition, analogy, irony, abolition of syntax, metrical reform, onomatopoeia, and essential/synthetic lyricism. The ideals of the futurists expanded to their sculptures and painting styles as well; they were not fond of the cubism movement in France or the renaissance era progression (in their point of view, emasculation) and would often preach going back to old fashioned values in their manifestos and articles as well as their artwork. Although the movement was founded with manifestos written by men there were responses to Marinetti in particular from women whom considered themselves traditional feminists and did not see the previous renaissance movement as a shift towards emasculation, but relied too much on the traditional titles of ""men"" and ""women"" that pigeon holed society into believing they couldn't be empathetic and that a woman couldn't be vigorous.

",0
"A literary genre is a category of literature. Genres may be determined by literary technique, tone, content, or length (especially for fiction). They generally move from more abstract, encompassing classes, which are then further sub-divided into more concrete distinctions. The distinctions between genres and categories are flexible and loosely defined, and even the rules designating genres change over time and are fairly unstable.Genres can all be in the form of prose or poetry. Additionally, a genre such as satire, allegory or pastoral might appear in any of the above, not only as a subgenre (see below), but as a mixture of genres. They are defined by the general cultural movement of the historical period in which they were composed.
",0
"The Hawking Index (HI) is a mock mathematical measure on how far people will, on average, read through a book before giving up. It was invented by American mathematician Jordan Ellenberg, who created it in a blog for the Wall Street Journal in 2014. The index is named after English physicist Stephen Hawking, whose book A Brief History of Time has been dubbed ""the most unread book of all time"".

",0
"
Identification refers to the automatic, subconscious psychological process in which an individual becomes like or closely associates themselves with another person by adopting one or more of the others' perceived personality traits, physical attributes, or some other aspect of their identity. The concept of identification was founded by psychoanalyst Sigmund Freud in the 1920’s, and has since been expanded on and applied in psychology, social studies, media studies, and literary and film criticism. In literature, identification most often refers to the audience identifying with a fictional character, however it can also be employed as a narrative device whereby one character identifies with another character within the text itself.Varying interpretations of Freud's original concept of identification are found in literary and film theory traditions, such as psychoanalytic literary criticism, archetypal literary criticism, and Lacanian film analysis, and in the works of prominent theorists and critics such as Northrop Frye, Laura Mulvey, and Christian Metz. Acclaimed filmmaker Alfred Hitchcock used specific camera and acting techniques in his films to incite audience identification with his characters in order to create suspense.",0
"Imagery is visual symbolism, or figurative language that evokes a mental image or other kinds of sense impressions, especially in a literary work, but also in other activities such as psychotherapy. Imagery in literature can also be instrumental in conveying tone (literature) . ",0
"In biblical studies, inclusio is a literary device based on a concentric principle, also known as bracketing or an envelope structure, which consists of creating a frame by placing similar material at the beginning and end of a section, although whether this material should consist of a word or a phrase, or whether greater amounts of text also qualify, and of what length the frames section should be, are matters of some debate. Inclusio is found in various sources, both antique and new. The purpose of an inclusio may be structural - to alert the reader to a particularly important theme - or it may serve to show how the material within the inclusio relates to the inclusio itself. An important case of this occurs in the Gospel of Mark's treatment of the ""Cursing of the Fig Tree"" and the ""Cleansing of the Temple"" (Chapter 11). By giving the first half of the story before the Cleansing of the Temple, and the conclusion after, Mark creates a ""frame"" that effectively highlights that he wants the Cleansing of the Temple to be seen in light of the Cursing of the Fig Tree - i.e. Jesus' actions in the Temple are not just a reform measure, but a judgment against it.
",0
"The National Literary Awards defines independent or ""indie"" literature as ""books published outside mainstream publishing.""[1] Such books are rarely recognized and hard to pin down, but some examples include ""Damastor"" by Dimitri Iatrou,  ""Returning Home"" by Marcus Blake and ""Hope...Joy (and a Few Little Thoughts) for Pregnant Teens"" by Rachel Brigoni.
",0
"
Interlingue literature broadly encompasses the body of fiction an nonfiction work created or translated into Interlingue, a constructed language created by Edgar de Wahl. Although largely composed of original short stories and translations published in the central magazine of the language, Cosmoglotta, full length novels and poetry anthologies also exist, in particular those by authors such as Vicente Costalago, Jan Amos Kajš, and Jaroslav Podobský.


",0
"Interstitial art is any work of art the basic nature of which falls between, rather than within, the familiar boundaries of accepted genres or media, thus making the work difficult to categorize or describe within a single artistic discipline.


",0
"In an essay, article, or book, an introduction (also known as a prolegomenon) is a beginning section which states the purpose and goals of the following writing.  This is generally followed by the body and conclusion.
",0
"Literary language is the form (register) of a language used when writing in a formal, academic, or particularly polite tone; when speaking in such a tone, it is also known as formal language. It can be either a nonstandard dialect or a standardized variety of the language. It can sometimes differ noticeably from the various spoken lects, but the difference between literary and non-literary forms is greater in some languages than in others. If there is a strong divergence between a written form and the spoken vernacular, the language is said to exhibit diglossia.
The understanding of the term differs from one linguistic tradition to another and is dependent on the terminological conventions adopted. Notably, in Eastern European and Slavic linguistics, the term ""literary language"" has also been used as a synonym of ""standard language"".",0
"A lead paragraph (sometimes shortened to lead; in the United States sometimes spelled lede) is the opening paragraph of an article, book chapter, or other written work that summarizes its main ideas. Styles vary widely among the different types and genres of publications, from journalistic news-style leads to a more encyclopaedic variety.
",0
"
Liberature is literature in which the material form is considered an important part of the whole and essential to understanding the work.


",0
"
",0
"
A literary feud is a conflict or quarrel between well-known writers, usually conducted in public view by way of published letters, speeches, lectures, and interviews. In the book Literary Feuds, Anthony Arthur describes why readers might be interested in the conflicts between writers: ""we wonder how people who so vividly describe human failure (as well as triumph) can themselves fall short of perfection.""Feuds were sometimes based on conflicting views of the nature of literature as between C. P. Snow and F. R. Leavis, or on disdain for each other's work such as the quarrel between Virginia Woolf and Arnold Bennett.  Some feuds were conducted through the writers' works, as when Alexander Pope satirized John Hervey in Epistle to Dr Arbuthnot. A few instances resulted in physical violence, such as the encounter between Sinclair Lewis and Theodore Dreiser, and on occasion involved litigation, as in the dispute between Lillian Hellman and Mary McCarthy.
",0
"Literary fiction, mainstream fiction, non-genre fiction, serious fiction, high literature, artistic literature, and sometimes just literature are labels that, in the book trade, refer to market novels that do not fit neatly into an established genre (see genre fiction); or, otherwise, refer to novels that are character-driven rather than plot-driven, examine the human condition, use language in an experimental or poetic fashion, or are simply considered serious art.: 115, 131 Literary fiction is often used as a synonym for literature, in the exclusive sense of writings specifically considered to have considerable artistic merit. While literary fiction is commonly regarded as artistically superior to genre fiction, the two are not mutually exclusive, and major literary figures have employed the genres of science fiction, crime fiction, romance, etc., to create works of literature. Furthermore, the study of genre fiction has developed within academia in recent decades.: 115, 131 Slipstream genre is sometimes located in between the genre and non-genre fictions.
",0
"Literary fragments may comprise:
works inadvertently left unfinished or never completed by their authors
surviving extracts of larger works subsequently lost as wholes
works deliberately constructed as fragmentary piecesThe deliberately undeveloped literary sort of fragment played an especially important role in literary Romanticism. German literature of the Romantic period has left many such fragments. In English literature, note Coleridge's unfinished (but published as a fragment in 1816) ""Kubla Khan; or, A Vision in a Dream: A Fragment"".
In contemporary literature Dimitris Lyacos employs fragment sequences in order to develop an elliptical narrative alluding to a universe of unattainability and loss.

",0
"Literary space – a model of the world presented in a literary work.
",0
"

A miscellany is a collection of various pieces of writing by different authors. Meaning a mixture, medley, or assortment, a miscellany can include pieces on many subjects and in a variety of different forms. In contrast to anthologies, whose aim is to give a selective and canonical view of literature, miscellanies were produced for the entertainment of a contemporary audience and so instead emphasise collectiveness and popularity. Laura Mandell and Rita Raley state:

This last distinction is quite often visible in the basic categorical differences between anthologies on the one hand, and all other types of collections on the other, for it is in the one that we read poems of excellence, the ""best of English poetry,"" and it is in the other that we read poems of interest. Out of the differences between a principle of selection (the anthology) and a principle of collection (miscellanies and beauties), then, comes a difference in aesthetic value, which is precisely what is at issue in the debates over the ""proper"" material for inclusion into the canon.
Manuscript miscellanies are important in the Middle Ages, and are the sources for most surviving shorter medieval vernacular poetry.  Medieval miscellanies often include completely different types of text, mixing poetry with legal documents, recipes, music, medical and devotional literature and other types of text, and in medieval contexts a mixture of types of text is often taken as a necessary condition for describing a manuscript as a miscellany.  They may have been written as a collection, or represent manuscripts of different origins that were later bound together for convenience.  In the early modern period miscellanies remained significant in a more restricted literary context, both in manuscript and printed forms, mainly as a vehicle for collections of shorter pieces of poetry, but also other works.  Their numbers increased until their peak of importance in the 18th century, when over 1000 English poetry miscellanies were published, before the rise of anthologies in the early 19th century.  The printed miscellany gradually morphed into the format of the regularly published magazine, and many early magazines used the word in their titles.

",0
"
A moral (from Latin morālis) is a message that is conveyed or a lesson to be learned from a story or event. The moral may be left to the hearer, reader, or viewer to determine for themselves, or may be explicitly encapsulated in a maxim. A moral is a lesson in a story or in real life.
",0
"Narratology is the study of narrative and narrative structure and the ways that these affect human perception. It is an anglicisation of French narratologie, coined by Tzvetan Todorov (Grammaire du Décaméron, 1969). Its theoretical lineage is traceable to Aristotle (Poetics) but modern narratology is agreed to have begun with the Russian formalists, particularly Vladimir Propp (Morphology of the Folktale, 1928), and Mikhail Bakhtin's theories of heteroglossia, dialogism, and the chronotope first presented in The Dialogic Imagination (1975). 
Cognitive narratology is a more recent development that allows for a broader understanding of narrative. Rather than focus on the structure of the story, cognitive narratology asks ""how humans make sense of stories"" and ""how humans use stories as sense-making instruments"".",0
"
A one-letter word is a word composed of a single letter. The application of this apparently simple definition is complex, due to the difficulty of defining the notions of word and letter. One-letter words have an uncertain status in language theory, dictionaries and social usage. They are sometimes used as book titles, and have been the subject of literary experimentation by Futurist, Minimalist and Ulypian poets.
",0
"Outdoor literature is a literature genre about or involving the outdoors. Outdoor literature encompasses several different subgenres including exploration literature, adventure literature, mountain literature and nature writing. Another subgenre is the guide book, an early example of which was Thomas West's guide to the Lake District published in 1778. The genres can include activities such as exploration, survival, sailing, hiking, mountaineering, whitewater boating, geocaching or kayaking, or writing about nature and the environment. Travel literature is similar to outdoor literature but differs in that it does not always deal with the out-of-doors, but there is a considerable overlap between these genres, in particular with regard to long journeys.
",0
"The Page 99 test is a method of evaluating a work of fiction suggested by literary critic Ford Madox Ford.  
Ford suggested that prospective readers open a book and read page 99 to gain a sense of how well written the work is while avoiding any back-cover synopsis or the first few pages, as these are typically given extra attention during editing and may not reflect the quality of the book as a whole.
",0
"Paraliterature comprises written works dismissed as not literary. It includes commercial fiction, popular fiction, pulp fiction, comic books and, most notably, genre fiction with works of science fiction, fantasy, mystery and others.:361The term was originally used in French literary studies to 'designate a phenomenon characteristic of the age of mass communications - the fantastic spread of a mass literature', and as early as 1970 a special collection of critical articles on paraliterature appeared in France.:95-96 Art critic and scholar Rosalind Krauss brought the term to prominence In the United States through her text 'Poststructuralism and the ""Paraliterary""' (1980). Krauss argues the paraliterary is 'the space of debate, quotation, partisanship, betrayal, reconciliation; but it is not the space of unity, coherence, or resolution that we think of as constituting the work of literature.':37 She links the paraliterary to postmodern literature, noting 'it is not surprising that the medium of a postmodernist literature should be the critical text wrought into a paraliterary form.':37On the term ""paraliterature"", Ursula K. Le Guin commented that ""it exists. What I'm saying is that I don't want to perpetuate this division. So I would always put it in quotes, or do something to show that I'm rejecting a word that I have to use"".:182

",0
"
A perverse incentive is an incentive that has an unintended and undesirable result that is contrary to the intentions of its designers. The cobra effect is the most direct kind of perverse incentive, typically because the incentive unintentionally rewards people for making the issue worse. The term is used to illustrate how incorrect stimulation in economics and politics can cause unintended consequences.
",0
"Phoenician–Punic literature is literature written in Phoenician, the language of the ancient civilization of Phoenicia, or in the Punic language that developed from Phoenician and was used in Ancient Carthage. It is surrounded by an aura of mystery due to the few preserved remains. All that is left is a series of inscriptions, few of which are of a purely literary nature (e.g. historical tales, poems, etc.), coins, fragments of Sanchuniathon's History and Mago's Treaty, the Greek translation of the voyage of Hanno the Navigator and the Poenulus by Plautus.However, it is a proven fact that both Phoenicia and Carthage had extensive libraries and that Phoenicians had a rich literary production inherited from their Canaanite past, of which works by Philo of Byblos and Menander of Ephesus are only a small part.

",0
"Poetics is the theory of structure, form, and discourse within literature, and, in particular, within poetry.",0
"


Poetry (a term derived from the Greek word poiesis, ""making""), also called verse, is a form of literature that uses aesthetic and often rhythmic qualities of language − such as phonaesthetics, sound symbolism, and metre − to evoke meanings in addition to, or in place of, a prosaic ostensible meaning. A poem is a literary composition, written by a poet, using this principle.
Poetry has a long and varied history, evolving differentially across the globe. It dates back at least to prehistoric times with hunting poetry in Africa and to panegyric and elegiac court poetry of the empires of the Nile, Niger, and Volta River valleys. Some of the earliest written poetry in Africa occurs among the Pyramid Texts written during the 25th century BCE. The earliest surviving Western Asian epic poem, the Epic of Gilgamesh, was written in the Sumerian language.
Early poems in the Eurasian continent evolved from folk songs such as the Chinese Shijing as well as from religious hymns (the Sanskrit Rigveda, the Zoroastrian Gathas, the Hurrian songs, and the Hebrew Psalms); or from a need to retell oral epics, as with the Egyptian Story of Sinuhe, Indian epic poetry, and the Homeric epics, the Iliad and the Odyssey. 
Ancient Greek attempts to define poetry, such as Aristotle's Poetics, focused on the uses of speech in rhetoric, drama, song, and comedy. Later attempts concentrated on features such as repetition, verse form, and rhyme, and emphasized the aesthetics which distinguish poetry from more objectively-informative prosaic writing.
Poetry uses forms and conventions to suggest differential interpretations of words, or to evoke emotive responses. Devices such as assonance, alliteration, onomatopoeia, and rhythm may convey musical or incantatory effects. The use of ambiguity, symbolism, irony, and other stylistic elements of poetic diction often leaves a poem open to multiple interpretations. Similarly, figures of speech such as metaphor, simile, and metonymy establish a resonance between otherwise disparate images—a layering of meanings, forming connections previously not perceived. Kindred forms of resonance may exist, between individual verses, in their patterns of rhyme or rhythm.
Some poetry types are unique to particular cultures and genres and respond to characteristics of the language in which the poet writes. Readers accustomed to identifying poetry with Dante, Goethe, Mickiewicz, or Rumi may think of it as written in lines based on rhyme and regular meter. There are, however, traditions, such as Biblical poetry and alliterative verse, that use other means to create rhythm and euphony. Much modern poetry reflects a critique of poetic tradition, testing the principle of euphony itself or altogether forgoing rhyme or set rhythm.Poets – as, from the Greek, ""makers"" of language – have contributed to the evolution of the linguistic, expressive, and utilitarian qualities of their languages. In an increasingly globalized world, poets often adapt forms, styles, and techniques from diverse cultures and languages. 
A Western cultural tradition (extending at least from Homer to Rilke) associates the production of poetry with inspiration – often by a Muse (either classical or contemporary), or through other (often canonised) poets' work which sets some kind of example or challenge. 
 In first-person poems, the lyrics are spoken by an ""I"", a character who may be termed the speaker, distinct from the poet (the author). Thus if, for example, a poem asserts, ""I killed my enemy in Reno"", it is the speaker, not the poet, who is the killer (unless this ""confession"" is a form of metaphor which needs to be considered in closer context – via close reading).
",0
"Popular history, also called pop history, is a broad genre of historiography that takes a popular approach, aims at a wide readership, and usually emphasizes narrative, personality and vivid detail over scholarly analysis. The term is used in contradistinction to professional academic or scholarly history writing which is usually more specialized and technical and thus less accessible to the general reader.
",0
"A prologue or prolog (from Greek πρόλογος prólogos, from πρό pró, ""before"" and λόγος lógos, ""word"") is an opening to a story that establishes the context and gives background details, often some earlier story that ties into the main one, and other miscellaneous information. The Ancient Greek word πρόλογος includes the modern meaning of prologue, but was of wider significance, more like the meaning of preface. The importance, therefore, of the prologue in Greek drama was very great; it sometimes almost took the place of a romance, to which, or to an episode in which, the play itself succeeded.
",0
"

A proverb (from Latin: proverbium) is a simple, traditional saying that expresses a perceived truth based on common sense or experience. Proverbs are often metaphorical and use formulaic language. A proverbial phrase or a proverbial expression is a type of a conventional saying similar to proverbs and transmitted by oral tradition. The difference is that a proverb is a fixed expression, while a proverbial phrase permits alterations to fit the grammar of the context. Collectively, they form a genre of folklore.
Some proverbs exist in more than one language because people borrow them from languages and cultures with which they are in contact. In the West, the Bible (including, but not limited to the Book of Proverbs) and medieval Latin (aided by the work of Erasmus) have played a considerable role in distributing proverbs. Not all Biblical proverbs, however, were distributed to the same extent: one scholar has gathered evidence to show that cultures in which the Bible is the major spiritual book contain ""between three hundred and five hundred proverbs that stem from the Bible,"" whereas another shows that, of the 106 most common and widespread proverbs across Europe, 11 are from the Bible. However, almost every culture has its own unique proverbs.
",0
"Psychologs  is a monthly Mental Health print magazine publishing in English Language in Delhi, India. Editorial Board Members and mental health experts from various institutions/hospitals, throw light on various issues of mental health in detail through this country's only mental health magazine. The Magazine focuses on Mental health and wellbeing, and rights of the Mental Health patient in India. The magazine makes people aware by organizing programs on various psychological issues across the country. The magazine provides a platform for mental health professionals to share their knowledge, expertise and perspectives on various mental health topics with the general public through articles, interviews and column and magazine considered as an authentic source about mental health in India.",0
"Resistance literature includes but is not limited to fiction, cinema, drama, poetry, visual art, and song, reflecting the many forms of political resistance throughout history. Resistance literature and media actively resist oppression or oppressive systems in a creative manner. Resistance literature is one of the frameworks of art that allows movements to communicate and preserve stories of resistance.

",0
"
A review article is an article that summarizes the current state of understanding on a topic within a certain discipline. A review article is generally considered a secondary source since it may analyze and discuss the method and conclusions in previously published studies. It resembles a survey article or, in news publishing, overview article, which also surveys and summarizes previously published primary and secondary sources, instead of reporting new facts and results. Survey articles are however considered tertiary sources, since they do not provide additional analysis and synthesis of new conclusions. A review of such sources is often referred to as a tertiary review.
Academic publications that specialize in review articles are known as review journals. Review journals have their own requirements for the review articles they accept, so review articles may vary slightly depending on the journal they are being submitted to.
Review articles teach about:

the main people working in a field
recent major advances and discoveries
significant gaps in the research
current debates
suggestions of where research might go nextA meta-study summarizes a large number of already published experimental or epidemiological studies and provides statistical analysis of their result.
Review articles have increased in impact and relevance alongside the increase in the amount of research that needs to be synthesised. They are a concise way of collating information for practitioners or academics that are not able to read the plethora of original research that is being published.
",0
"Sensibility refers to an acute perception of or responsiveness toward something, such as the emotions of another.  This concept emerged in eighteenth-century Britain, and was closely associated with studies of sense perception as the means through which knowledge is gathered. It also became associated with sentimental moral philosophy.
",0
"

In literature, a serial is a printing or publishing format by which a single larger work, often a work of narrative fiction, is published in smaller, sequential instalments. The instalments are also known as numbers, parts, fascicules or fascicles, and may be released either as separate publications or within sequential issues of a periodical publication, such as a magazine or newspaper.Serialisation can also begin with a single short story that is subsequently turned into a series.  Historically, such series have been published in periodicals. Popular short-story series are often published together in book form as collections.
",0
"Sharjah International Book Fair (SIBF) is an 11-day international book fair held annually in Sharjah, United Arab Emirates. It is one of the world's largest book fairs, and it has over 400 literary events.The book fair debuted in 1982 under the guidance and patronage of Sheikh Sultan bin Muhammad Al-Qasimi, the UAE Supreme Council Member and Ruler of Sharjah.",0
"The sociology of literature is a subfield of the sociology of culture. It studies the social production of literature and its social implications. A notable example is Pierre Bourdieu's 1992  Les Règles de L'Art: Genèse et Structure du Champ Littéraire, translated by Susan Emanuel as Rules of Art: Genesis and Structure of the Literary Field (1996).
",0
"
A soliloquy (, from Latin solo ""to oneself"" + loquor ""I talk"", plural soliloquies) is a monologue addressed to oneself, thoughts spoken out loud without addressing another.Soliloquies are used as a device in drama to let a character make their thoughts known to the audience, address it directly or take it into their confidence, wholly or in part. English Renaissance drama used soliloquies to great effect, such as in the soliloquy ""To be, or not to be"", the centerpiece of Shakespeare's Hamlet.
",0
"Stylistics, a branch of applied linguistics, is the study and interpretation of texts of all types and/or spoken language in regard to their linguistic and tonal style, where style is the particular variety of language used by different individuals and/or in different situations or settings. For example, the vernacular, or everyday language may be used among casual friends, whereas more formal language, with respect to grammar, pronunciation or accent, and lexicon or choice of words, is often used in a cover letter and résumé and while speaking during a job interview.
As a discipline, stylistics links literary criticism to linguistics. It does not function as an autonomous domain on its own, and it can be applied to an understanding of literature and journalism as well as linguistics. Sources of study in stylistics may range from canonical works of writing to popular texts, and from advertising copy to news, non-fiction, and popular culture, as well as to political and religious discourse. Indeed, as recent work in critical stylistics, multimodal stylistics and mediated stylistics has made clear, non-literary texts may be of just as much interest to stylisticians as literary ones. Literariness, in other words, is here conceived as 'a point on a cline rather than as an absolute'.Stylistics as a conceptual discipline may attempt to establish principles capable of explaining particular choices made by individuals and social groups in their use of language, such as in the literary production and reception of genre, the study of folk art, in the study of spoken dialects and registers, and can be applied to areas such as discourse analysis as well as literary criticism.
Plain language has different features.
Common stylistic features are using dialogue, regional accents and individual idioms (or idiolects). Stylistically, also sentence length prevalence and language register use.
",0
"Subliterature or trivialliteratur is popular writing and texts that are sometimes called literature but not so classified by literary critics. Subliterature is intrinsically considered inferior to literature in terms of writing skill, depth and legacy. Subliterature is considered to have little influence on future literature despite any popular or commercial success. Characteristics of subliterature share some aspects of pop music:

Appeal to a general audience
Tendency to reflect existing trends rather than progressive developments.",0
"Verb displacement as it relates to prose, is a technique used to impart a lyrical or poetic feel to a phrase, sentence, or paragraph. This technique finds particular expression in minimalist literature. 
Specifically, verb displacement involves only those verbs that can be displaced by the word ""is"" or its past tense ""was."" For instance, in this excerpt from the novel For Whom the Bell Tolls, instead of writing ""He died in April,"" Ernest Hemingway displaces the verb ""died"" with ""is,"" and thereby creates a more lyrical effect:

""Kashkin,"" Robert Jordan said. ""That would be Kashkin.""
""Yes,"" said Pablo. ""It was a very rare name. Something like that. What became of him?""
""He is dead since April.""",0
"Verisimilitude () is the ""lifelikeness"" or believability of a work of fiction. The word comes from Latin: verum meaning truth and similis meaning similar. Language philosopher Steve Neale distinguishes between two types: cultural verisimilitude, meaning plausibility of the fictional work within the cultural and/or historical context of the real world, outside of the work; and generic verisimilitude, meaning plausibility of a fictional work within the bounds of its own genre (so that, for example, characters regularly singing about their feelings is a believable action within the fictional universe of a musical).",0
"A vignette ( , also ) is a French loanword expressing a short and descriptive piece of writing that captures a brief period in time. Vignettes are more focused on vivid imagery and meaning rather than plot. Vignettes can be stand-alone, but they are more commonly part of a larger narrative, such as vignettes found in novels or collections of short stories.Examples of vignettes include Ernest Hemingway’s In Our Time, Margaret Atwood’s The Female Body, Sandra Cisneros’ The House on Mango Street, and Alice Walker’s The Flowers.
Vignettes have been particularly influential in the development of the contemporary notions of a scene as shown in postmodern theater, film and television, where less emphasis is placed on adhering to the conventions of traditional structure and story development.",0
"The Western canon is the body of high-culture literature, music, philosophy, and works of art that are highly valued in the West; works that have achieved the status of classics. However, not all these works originate in the Western world, and such works are also valued throughout the globe. It is ""a certain Western intellectual tradition that goes from, say, Socrates to Wittgenstein in philosophy, and from Homer to James Joyce in literature"".",0
"The Whitehall farces were a series of five long-running comic stage plays at the Whitehall Theatre in London, presented by the actor-manager Brian Rix, in the 1950s and 1960s. They were in the low comedy tradition of British farce, following the Aldwych farces, which played at the Aldwych Theatre between 1924 and 1933.

",0
,0
"
",0
"

",0
"This category may include articles and sub-categories pertaining to various types of non-fiction literature, not only books, but also essays, documents, and other short or ephemeral forms.
",0
"Literature by women.

See also:Category:Feminist literature and Category:Feminist writers
",0
